population,x,y
7,-76.32,-82.96
5,-75.19,-82.96
6,-74.06,-82.96
53,-68.41,-82.96
179,-78.57,-82.04
342,-77.44,-82.04
72,-76.31,-82.04
58,-75.18,-82.04
10,-78.57,-81.11
144,-77.44,-81.11
33,-76.31,-81.11
2,-78.56,-80.19
111,-78.56,-79.26
61,-67.28,-82.96
85,-66.16,-82.96
35,-65.03,-82.96
141,-63.9,-82.96
72,-62.77,-82.96
21,-61.64,-82.96
3,-60.51,-82.96
9,-59.38,-82.96
9,-58.25,-82.96
27,-66.15,-82.04
45,-65.02,-82.04
77,-63.89,-82.04
50,-62.77,-82.04
31,-61.64,-82.04
5,-66.15,-81.11
46,-65.02,-81.11
54,-63.89,-81.11
5,-62.76,-81.11
41,-60.5,-81.11
11,-59.38,-81.11
25,-66.14,-80.19
40,-65.02,-80.19
2,-61.63,-80.19
15,-65.01,-79.26
26,-55.99,-82.96
66,-46.96,-82.96
60,-45.83,-82.96
3,-45.83,-82.04
32,-42.45,-82.96
26,-42.45,-82.04
13,-41.32,-82.04
10,-43.57,-81.11
19,-42.44,-81.11
23,-41.31,-80.19
5,-40.18,-80.19
2816,-112.38,-73.7
3396,-111.25,-73.7
2951,-110.13,-73.7
2846,-109.0,-73.7
2322,-107.87,-73.7
3630,-106.74,-73.7
4395,-105.61,-73.7
2672,-104.48,-73.7
4049,-103.36,-73.7
7404,-102.23,-73.7
1297,-112.38,-72.78
3223,-111.25,-72.78
6070,-110.12,-72.78
2266,-108.99,-72.78
2526,-107.86,-72.78
3946,-106.74,-72.78
4297,-105.61,-72.78
3629,-104.48,-72.78
5175,-103.35,-72.78
6333,-102.22,-72.78
42,-112.37,-71.85
4423,-111.24,-71.85
4586,-110.11,-71.85
2525,-108.99,-71.85
2524,-107.86,-71.85
1584,-106.73,-71.85
2659,-105.6,-71.85
2370,-104.47,-71.85
6450,-103.35,-71.85
2388,-102.22,-71.85
1862,-111.24,-70.93
2545,-110.11,-70.93
762,-108.98,-70.93
598,-103.34,-70.93
2028,-102.21,-70.93
82,-110.1,-70.0
462,-102.21,-70.0
4616,-101.1,-73.7
2111,-99.97,-73.7
4812,-98.84,-73.7
1484,-97.71,-73.7
937,-96.59,-73.7
1182,-95.46,-73.7
1836,-94.33,-73.7
5,-93.2,-73.7
82,-92.07,-73.7
65,-90.94,-73.7
3878,-101.09,-72.78
4280,-99.97,-72.78
6654,-98.84,-72.78
3593,-97.71,-72.78
1407,-96.58,-72.78
2097,-95.45,-72.78
3399,-94.32,-72.78
3135,-93.2,-72.78
720,-92.07,-72.78
3857,-101.09,-71.85
3257,-99.96,-71.85
5407,-98.83,-71.85
4674,-97.7,-71.85
605,-96.58,-71.85
1150,-95.45,-71.85
2150,-94.32,-71.85
1555,-93.19,-71.85
90,-92.06,-71.85
29,-90.93,-71.85
2766,-101.08,-70.93
1352,-99.96,-70.93
2585,-98.83,-70.93
5562,-97.7,-70.93
2755,-96.57,-70.93
2907,-95.44,-70.93
2072,-94.31,-70.93
1141,-93.19,-70.93
1468,-92.06,-70.93
202,-90.93,-70.93
1910,-101.08,-70.0
1472,-99.95,-70.0
2471,-98.82,-70.0
3254,-97.69,-70.0
4747,-96.57,-70.0
4733,-95.44,-70.0
1052,-94.31,-70.0
1452,-93.18,-70.0
333,-92.05,-70.0
13,-90.93,-70.0
159,-97.69,-69.07
3639,-96.56,-69.07
6197,-95.43,-69.07
3741,-94.3,-69.07
1164,-93.18,-69.07
291,-96.56,-68.15
2985,-95.43,-68.15
999,-94.3,-68.15
136,-93.17,-68.15
373,-92.04,-68.15
1612,-90.92,-68.15
30,-95.42,-67.22
15,-94.29,-67.22
348,-92.04,-67.22
2489,-90.91,-67.22
52,-93.16,-66.3
225,-93.16,-65.37
72,-93.15,-64.44
103,-89.82,-73.7
20,-88.69,-73.7
6,-86.43,-73.7
11,-89.81,-72.78
11,-89.81,-71.85
96,-89.8,-70.93
240,-89.8,-70.0
6,-88.67,-70.0
39,-89.79,-69.07
5,-88.66,-69.07
20,-406.09,-188.52
12,-404.95,-188.52
16,-404.93,-187.59
1,-409.41,-184.81
9,-409.39,-183.89
20,-408.28,-184.81
12,-408.26,-183.89
17,-407.12,-183.89
100,-401.42,-182.96
51,-401.4,-182.04
30,-404.79,-181.11
15,-403.65,-181.11
199,-404.77,-180.19
11,-407.02,-179.26
178,-405.88,-179.26
27,-404.75,-179.26
7,-408.13,-178.33
43,-407.0,-178.33
55,-405.86,-178.33
49,-404.73,-178.33
18,-403.59,-178.33
2,-408.11,-177.41
274,-406.98,-177.41
6,-404.71,-177.41
28,-406.95,-176.48
1,-409.14,-172.78
95,-410.25,-171.85
45,-409.12,-171.85
129,-409.1,-170.93
2,-409.08,-170.0
6,-413.59,-169.07
4,-410.19,-169.07
58,-409.06,-169.07
71,-413.57,-168.15
410,-412.44,-168.15
10,-411.3,-168.15
8,-410.17,-168.15
16,-409.03,-168.15
948,-412.42,-167.22
50,-411.28,-167.22
5,-409.01,-167.22
58,-408.05,-174.63
1,-408.03,-173.7
41,-406.87,-172.78
167,-407.98,-171.85
223,-406.85,-171.85
14,-407.96,-170.93
132,-406.83,-170.93
63,-405.69,-170.93
62,-404.56,-170.93
75,-403.43,-170.93
756,-407.94,-170.0
608,-406.81,-170.0
302,-405.67,-170.0
24,-404.54,-170.0
231,-403.4,-170.0
206,-402.27,-170.0
222,-401.14,-170.0
101,-400.0,-170.0
256,-407.92,-169.07
803,-406.79,-169.07
374,-405.65,-169.07
318,-404.52,-169.07
357,-403.38,-169.07
321,-402.25,-169.07
1340,-401.12,-169.07
238,-399.98,-169.07
100,-407.9,-168.15
2748,-406.77,-168.15
1584,-405.63,-168.15
241,-404.5,-168.15
103,-403.36,-168.15
50,-402.23,-168.15
514,-401.09,-168.15
802,-399.96,-168.15
456,-407.88,-167.22
2687,-406.75,-167.22
3496,-405.61,-167.22
142,-404.48,-167.22
170,-402.21,-167.22
146,-401.07,-167.22
966,-399.94,-167.22
346,-398.81,-167.22
415,-397.67,-167.22
2,-379.7,-175.56
6,-384.22,-174.63
7,-379.68,-174.63
158,-383.06,-173.7
1063,-381.93,-173.7
1628,-380.79,-173.7
100,-379.66,-173.7
341,-383.04,-172.78
643,-381.91,-172.78
503,-380.77,-172.78
6,-384.16,-171.85
1029,-383.02,-171.85
2237,-381.89,-171.85
2195,-380.76,-171.85
142,-384.14,-170.93
774,-383.0,-170.93
2119,-381.87,-170.93
1834,-380.74,-170.93
4,-379.6,-170.93
22,-375.06,-170.93
512,-384.12,-170.0
498,-382.98,-170.0
1326,-381.85,-170.0
3466,-380.72,-170.0
2142,-379.58,-170.0
2035,-378.45,-170.0
1953,-377.31,-170.0
999,-376.18,-170.0
882,-375.04,-170.0
136,-385.23,-169.07
648,-384.1,-169.07
115,-382.97,-169.07
770,-381.83,-169.07
2051,-380.7,-169.07
3825,-379.56,-169.07
1608,-378.43,-169.07
1802,-377.29,-169.07
70,-376.16,-169.07
48,-375.02,-169.07
117,-384.08,-168.15
9,-382.95,-168.15
1850,-381.81,-168.15
4477,-380.68,-168.15
2598,-379.54,-168.15
248,-378.41,-168.15
111,-377.27,-168.15
70,-376.14,-168.15
127,-375.01,-168.15
211,-384.06,-167.22
4,-382.93,-167.22
1493,-381.79,-167.22
2961,-380.66,-167.22
1233,-379.52,-167.22
65,-378.39,-167.22
59,-377.25,-167.22
57,-376.12,-167.22
6,-374.99,-167.22
88,-372.81,-171.85
454,-371.68,-171.85
603,-370.54,-171.85
974,-369.41,-171.85
5,-368.28,-171.85
43,-372.79,-170.93
130,-371.66,-170.93
1208,-370.53,-170.93
1640,-369.39,-170.93
3,-368.26,-170.93
3,-372.78,-170.0
27,-371.64,-170.0
2399,-370.51,-170.0
628,-369.37,-170.0
36,-373.89,-169.07
59,-372.76,-169.07
1605,-371.62,-169.07
962,-370.49,-169.07
1253,-369.35,-169.07
169,-368.22,-169.07
101,-373.87,-168.15
738,-372.74,-168.15
1452,-371.6,-168.15
1434,-370.47,-168.15
851,-369.33,-168.15
2064,-368.2,-168.15
741,-373.85,-167.22
1590,-372.72,-167.22
72,-369.31,-167.22
2803,-368.18,-167.22
1254,-367.05,-167.22
818,-412.4,-166.3
451,-411.26,-166.3
276,-410.13,-166.3
689,-408.99,-166.3
233,-412.37,-165.37
420,-411.24,-165.37
1675,-410.11,-165.37
1122,-408.97,-165.37
9,-413.49,-164.44
155,-412.35,-164.44
257,-411.22,-164.44
268,-410.08,-164.44
608,-408.95,-164.44
175,-412.33,-163.52
30,-411.2,-163.52
37,-410.06,-163.52
1032,-408.93,-163.52
163,-412.31,-162.59
224,-411.18,-162.59
184,-410.04,-162.59
304,-408.91,-162.59
86,-412.29,-161.67
105,-411.16,-161.67
20,-410.02,-161.67
248,-408.89,-161.67
3,-413.4,-160.74
99,-412.27,-160.74
32,-411.13,-160.74
7,-410.0,-160.74
9,-408.87,-160.74
28,-414.51,-159.81
132,-413.38,-159.81
360,-412.25,-159.81
108,-411.11,-159.81
285,-409.98,-159.81
159,-408.85,-159.81
288,-414.49,-158.89
670,-413.36,-158.89
202,-412.23,-158.89
291,-411.09,-158.89
504,-409.96,-158.89
227,-408.82,-158.89
181,-415.61,-157.96
2807,-414.47,-157.96
480,-413.34,-157.96
6,-412.2,-157.96
661,-411.07,-157.96
401,-409.94,-157.96
322,-408.8,-157.96
2374,-407.86,-166.3
461,-406.72,-166.3
1138,-405.59,-166.3
1529,-404.46,-166.3
874,-403.32,-166.3
1147,-402.19,-166.3
102,-401.05,-166.3
17,-399.92,-166.3
54,-398.79,-166.3
15,-397.65,-166.3
1287,-407.84,-165.37
327,-406.7,-165.37
290,-405.57,-165.37
1270,-404.44,-165.37
1846,-403.3,-165.37
880,-402.17,-165.37
801,-401.03,-165.37
233,-399.9,-165.37
324,-398.76,-165.37
29,-397.63,-165.37
335,-407.82,-164.44
608,-406.68,-164.44
254,-405.55,-164.44
196,-403.28,-164.44
1572,-402.15,-164.44
1191,-401.01,-164.44
413,-399.88,-164.44
303,-398.74,-164.44
51,-397.61,-164.44
2084,-407.8,-163.52
864,-406.66,-163.52
356,-405.53,-163.52
68,-404.39,-163.52
163,-403.26,-163.52
1134,-402.13,-163.52
1048,-400.99,-163.52
1618,-399.86,-163.52
1187,-398.72,-163.52
385,-397.59,-163.52
416,-407.77,-162.59
339,-406.64,-162.59
1,-405.51,-162.59
9,-404.37,-162.59
401,-403.24,-162.59
1330,-402.1,-162.59
1425,-400.97,-162.59
1885,-399.84,-162.59
1032,-398.7,-162.59
1556,-397.57,-162.59
150,-407.75,-161.67
636,-406.62,-161.67
688,-405.49,-161.67
182,-403.22,-161.67
879,-402.08,-161.67
429,-400.95,-161.67
1095,-399.82,-161.67
757,-398.68,-161.67
2367,-397.55,-161.67
456,-407.73,-160.74
36,-406.6,-160.74
742,-405.47,-160.74
6,-404.33,-160.74
20,-403.2,-160.74
437,-402.06,-160.74
661,-400.93,-160.74
218,-399.8,-160.74
74,-398.66,-160.74
2,-397.53,-160.74
69,-407.71,-159.81
124,-406.58,-159.81
433,-405.44,-159.81
104,-404.31,-159.81
104,-403.18,-159.81
69,-402.04,-159.81
286,-400.91,-159.81
327,-399.78,-159.81
9,-398.64,-159.81
44,-397.51,-159.81
29,-407.69,-158.89
23,-406.56,-158.89
650,-405.42,-158.89
37,-403.16,-158.89
8,-402.02,-158.89
9,-400.89,-158.89
10,-399.75,-158.89
3,-398.62,-158.89
1,-397.49,-158.89
60,-407.67,-157.96
251,-406.54,-157.96
124,-405.4,-157.96
32,-404.27,-157.96
20,-402.0,-157.96
669,-396.52,-166.3
411,-395.38,-166.3
88,-396.5,-165.37
796,-395.36,-165.37
274,-394.23,-165.37
4,-388.56,-165.37
3,-386.29,-165.37
282,-396.48,-164.44
1402,-395.34,-164.44
2429,-394.21,-164.44
273,-393.07,-164.44
1103,-386.27,-164.44
400,-396.46,-163.52
1359,-395.32,-163.52
2564,-394.19,-163.52
1529,-393.05,-163.52
2213,-391.92,-163.52
200,-390.79,-163.52
505,-389.65,-163.52
1918,-388.52,-163.52
1017,-387.38,-163.52
4169,-386.25,-163.52
635,-396.44,-162.59
1752,-395.3,-162.59
1192,-394.17,-162.59
2430,-393.03,-162.59
3449,-391.9,-162.59
813,-390.77,-162.59
2057,-389.63,-162.59
2711,-388.5,-162.59
3691,-387.36,-162.59
4094,-386.23,-162.59
1218,-396.41,-161.67
458,-395.28,-161.67
1211,-394.15,-161.67
2322,-393.01,-161.67
3130,-391.88,-161.67
594,-390.75,-161.67
3469,-389.61,-161.67
4100,-388.48,-161.67
4698,-387.34,-161.67
5020,-386.21,-161.67
729,-396.39,-160.74
360,-395.26,-160.74
1282,-394.13,-160.74
2777,-392.99,-160.74
3109,-391.86,-160.74
2305,-390.73,-160.74
2342,-389.59,-160.74
918,-388.46,-160.74
3411,-387.32,-160.74
3165,-386.19,-160.74
310,-396.37,-159.81
185,-395.24,-159.81
2833,-394.11,-159.81
1142,-392.97,-159.81
4788,-391.84,-159.81
3509,-390.71,-159.81
498,-389.57,-159.81
343,-388.44,-159.81
588,-387.3,-159.81
3082,-386.17,-159.81
38,-396.35,-158.89
512,-395.22,-158.89
148,-394.09,-158.89
1184,-392.95,-158.89
3389,-391.82,-158.89
2615,-390.68,-158.89
581,-389.55,-158.89
2696,-388.42,-158.89
4263,-387.28,-158.89
5356,-386.15,-158.89
254,-396.33,-157.96
230,-395.2,-157.96
55,-394.07,-157.96
166,-392.93,-157.96
669,-391.8,-157.96
395,-390.66,-157.96
1177,-389.53,-157.96
4154,-388.4,-157.96
4634,-387.26,-157.96
6238,-386.13,-157.96
53,-384.04,-166.3
88,-382.91,-166.3
99,-381.77,-166.3
1373,-380.64,-166.3
183,-379.5,-166.3
24,-377.24,-166.3
131,-376.1,-166.3
33,-374.97,-166.3
370,-385.15,-165.37
716,-384.02,-165.37
331,-380.62,-165.37
78,-378.35,-165.37
50,-377.22,-165.37
12,-376.08,-165.37
43,-374.95,-165.37
1187,-385.14,-164.44
1281,-384.0,-164.44
2207,-382.87,-164.44
169,-381.73,-164.44
90,-380.6,-164.44
210,-379.46,-164.44
206,-378.33,-164.44
100,-377.2,-164.44
13,-376.06,-164.44
13,-374.93,-164.44
4394,-385.12,-163.52
2214,-383.98,-163.52
543,-382.85,-163.52
954,-381.71,-163.52
1062,-380.58,-163.52
1919,-379.45,-163.52
270,-378.31,-163.52
2,-377.18,-163.52
89,-374.91,-163.52
5258,-385.1,-162.59
3075,-383.96,-162.59
85,-382.83,-162.59
779,-380.56,-162.59
2000,-379.43,-162.59
18,-377.16,-162.59
194,-376.02,-162.59
1303,-374.89,-162.59
5320,-385.08,-161.67
1506,-383.94,-161.67
8,-382.81,-161.67
52,-380.54,-161.67
2496,-379.41,-161.67
1148,-378.27,-161.67
452,-377.14,-161.67
1241,-376.0,-161.67
355,-374.87,-161.67
1151,-385.06,-160.74
258,-383.92,-160.74
76,-382.79,-160.74
56,-381.65,-160.74
430,-380.52,-160.74
1591,-379.39,-160.74
1812,-378.25,-160.74
821,-377.12,-160.74
87,-375.99,-160.74
373,-374.85,-160.74
1649,-385.04,-159.81
420,-383.9,-159.81
361,-382.77,-159.81
1474,-381.63,-159.81
3116,-380.5,-159.81
2494,-379.37,-159.81
256,-378.23,-159.81
306,-377.1,-159.81
222,-375.97,-159.81
321,-374.83,-159.81
5841,-385.02,-158.89
3373,-383.88,-158.89
2071,-382.75,-158.89
1192,-381.62,-158.89
3184,-380.48,-158.89
2787,-379.35,-158.89
1556,-378.21,-158.89
696,-377.08,-158.89
292,-375.95,-158.89
269,-374.81,-158.89
6470,-385.0,-157.96
4554,-383.86,-157.96
2369,-382.73,-157.96
2041,-381.6,-157.96
764,-380.46,-157.96
3860,-379.33,-157.96
5263,-378.19,-157.96
983,-377.06,-157.96
518,-375.93,-157.96
235,-374.79,-157.96
119,-373.83,-166.3
2694,-372.7,-166.3
122,-371.56,-166.3
576,-368.16,-166.3
1219,-367.03,-166.3
396,-373.81,-165.37
970,-372.68,-165.37
209,-371.55,-165.37
1625,-368.14,-165.37
757,-367.01,-165.37
32,-373.79,-164.44
407,-372.66,-164.44
1410,-371.53,-164.44
42,-370.39,-164.44
74,-369.26,-164.44
2096,-368.12,-164.44
2103,-366.99,-164.44
376,-373.78,-163.52
1261,-372.64,-163.52
869,-371.51,-163.52
899,-370.37,-163.52
461,-369.24,-163.52
5,-368.1,-163.52
91,-366.97,-163.52
286,-365.84,-163.52
206,-364.7,-163.52
137,-363.57,-163.52
1422,-373.76,-162.59
1978,-372.62,-162.59
64,-371.49,-162.59
217,-370.35,-162.59
398,-369.22,-162.59
35,-368.09,-162.59
159,-365.82,-162.59
186,-364.68,-162.59
333,-363.55,-162.59
855,-373.74,-161.67
1079,-372.6,-161.67
175,-371.47,-161.67
89,-370.33,-161.67
144,-369.2,-161.67
173,-368.07,-161.67
105,-366.93,-161.67
115,-365.8,-161.67
268,-364.67,-161.67
1156,-363.53,-161.67
1290,-373.72,-160.74
230,-372.58,-160.74
170,-371.45,-160.74
76,-370.32,-160.74
13,-369.18,-160.74
1490,-368.05,-160.74
387,-366.91,-160.74
104,-365.78,-160.74
178,-364.65,-160.74
1035,-363.51,-160.74
427,-373.7,-159.81
143,-372.56,-159.81
33,-371.43,-159.81
252,-370.3,-159.81
196,-368.03,-159.81
4,-363.49,-159.81
359,-373.68,-158.89
273,-372.55,-158.89
38,-371.41,-158.89
179,-370.28,-158.89
711,-368.01,-158.89
26,-366.88,-158.89
529,-373.66,-157.96
302,-372.53,-157.96
187,-371.39,-157.96
59,-370.26,-157.96
1914,-366.86,-157.96
794,-365.72,-157.96
4,-364.59,-157.96
10,-416.72,-157.04
1,-415.58,-157.04
764,-414.45,-157.04
2123,-413.32,-157.04
1019,-412.18,-157.04
427,-411.05,-157.04
248,-409.92,-157.04
1139,-408.78,-157.04
16,-416.7,-156.11
60,-415.56,-156.11
97,-414.43,-156.11
138,-413.3,-156.11
1105,-412.16,-156.11
2459,-411.03,-156.11
1161,-409.9,-156.11
1106,-408.76,-156.11
6,-417.81,-155.19
28,-416.67,-155.19
9,-415.54,-155.19
2,-414.41,-155.19
305,-413.27,-155.19
1454,-412.14,-155.19
1350,-411.01,-155.19
1540,-409.87,-155.19
658,-408.74,-155.19
2,-417.79,-154.26
5,-416.65,-154.26
26,-415.52,-154.26
2,-414.39,-154.26
246,-413.25,-154.26
513,-412.12,-154.26
90,-410.99,-154.26
116,-409.85,-154.26
193,-408.72,-154.26
3,-417.77,-153.33
2,-416.63,-153.33
203,-415.5,-153.33
313,-414.37,-153.33
436,-413.23,-153.33
48,-412.1,-153.33
187,-410.97,-153.33
3,-409.83,-153.33
51,-408.7,-153.33
11,-417.74,-152.41
7,-416.61,-152.41
364,-415.48,-152.41
635,-414.34,-152.41
242,-413.21,-152.41
3,-412.08,-152.41
78,-410.94,-152.41
22,-409.81,-152.41
97,-408.68,-152.41
3,-416.59,-151.48
40,-415.46,-151.48
168,-414.32,-151.48
68,-413.19,-151.48
45,-412.06,-151.48
120,-410.92,-151.48
86,-409.79,-151.48
44,-408.66,-151.48
13,-417.7,-150.56
98,-416.57,-150.56
54,-415.43,-150.56
1,-414.3,-150.56
21,-413.17,-150.56
24,-412.03,-150.56
35,-409.77,-150.56
37,-408.64,-150.56
7,-417.68,-149.63
105,-416.55,-149.63
82,-415.41,-149.63
41,-413.15,-149.63
13,-412.01,-149.63
11,-410.88,-149.63
37,-409.75,-149.63
30,-408.61,-149.63
11,-416.52,-148.7
8,-415.39,-148.7
20,-414.26,-148.7
37,-413.13,-148.7
16,-411.99,-148.7
42,-410.86,-148.7
40,-409.73,-148.7
2,-408.59,-148.7
451,-407.65,-157.04
238,-406.52,-157.04
180,-405.38,-157.04
465,-404.25,-157.04
13,-400.85,-157.04
76,-399.71,-157.04
240,-398.58,-157.04
167,-397.45,-157.04
773,-407.63,-156.11
394,-406.49,-156.11
387,-405.36,-156.11
307,-404.23,-156.11
182,-403.09,-156.11
88,-399.69,-156.11
129,-398.56,-156.11
242,-397.43,-156.11
482,-407.61,-155.19
458,-406.47,-155.19
264,-405.34,-155.19
812,-404.21,-155.19
193,-403.07,-155.19
328,-401.94,-155.19
64,-400.81,-155.19
273,-399.67,-155.19
270,-398.54,-155.19
232,-397.41,-155.19
86,-407.59,-154.26
40,-406.45,-154.26
47,-405.32,-154.26
307,-404.19,-154.26
477,-403.05,-154.26
200,-401.92,-154.26
134,-400.79,-154.26
319,-399.65,-154.26
205,-398.52,-154.26
163,-397.39,-154.26
6,-407.57,-153.33
19,-406.43,-153.33
139,-405.3,-153.33
257,-404.16,-153.33
98,-403.03,-153.33
665,-401.9,-153.33
693,-400.76,-153.33
640,-399.63,-153.33
328,-398.5,-153.33
239,-397.36,-153.33
9,-407.54,-152.41
50,-406.41,-152.41
31,-405.28,-152.41
76,-404.14,-152.41
73,-403.01,-152.41
227,-401.88,-152.41
1245,-400.74,-152.41
1311,-399.61,-152.41
273,-398.48,-152.41
60,-397.34,-152.41
47,-407.52,-151.48
51,-406.39,-151.48
37,-405.26,-151.48
169,-404.12,-151.48
84,-402.99,-151.48
75,-401.86,-151.48
176,-400.72,-151.48
10,-399.59,-151.48
4,-397.32,-151.48
61,-407.5,-150.56
11,-406.37,-150.56
29,-405.24,-150.56
4,-402.97,-150.56
75,-400.7,-150.56
41,-407.48,-149.63
71,-406.35,-149.63
103,-405.21,-149.63
76,-404.08,-149.63
51,-402.95,-149.63
8,-401.82,-149.63
96,-400.68,-149.63
96,-399.55,-149.63
90,-398.42,-149.63
37,-407.46,-148.7
111,-406.33,-148.7
170,-405.19,-148.7
48,-404.06,-148.7
21,-402.93,-148.7
31,-401.79,-148.7
88,-400.66,-148.7
153,-399.53,-148.7
25,-398.4,-148.7
6,-397.26,-148.7
1,-396.31,-157.04
79,-394.05,-157.04
355,-392.91,-157.04
376,-391.78,-157.04
862,-390.64,-157.04
2358,-389.51,-157.04
2581,-388.38,-157.04
6028,-387.24,-157.04
5427,-386.11,-157.04
24,-396.29,-156.11
20,-395.16,-156.11
24,-394.03,-156.11
4,-392.89,-156.11
310,-391.76,-156.11
161,-390.62,-156.11
399,-389.49,-156.11
623,-388.36,-156.11
3484,-387.22,-156.11
6842,-386.09,-156.11
173,-396.27,-155.19
45,-395.14,-155.19
45,-394.0,-155.19
7,-392.87,-155.19
152,-391.74,-155.19
187,-390.6,-155.19
543,-389.47,-155.19
705,-388.34,-155.19
114,-387.2,-155.19
2182,-386.07,-155.19
225,-396.25,-154.26
53,-395.12,-154.26
3,-393.98,-154.26
132,-392.85,-154.26
217,-391.72,-154.26
41,-390.58,-154.26
168,-389.45,-154.26
598,-388.32,-154.26
7,-387.18,-154.26
100,-386.05,-154.26
127,-395.1,-153.33
358,-393.96,-153.33
295,-392.83,-153.33
248,-391.7,-153.33
226,-390.56,-153.33
273,-389.43,-153.33
183,-388.3,-153.33
26,-386.03,-153.33
89,-395.08,-152.41
303,-393.94,-152.41
309,-392.81,-152.41
1465,-391.68,-152.41
1815,-390.54,-152.41
283,-389.41,-152.41
206,-388.28,-152.41
116,-387.14,-152.41
58,-386.01,-152.41
33,-395.06,-151.48
10,-393.92,-151.48
444,-391.66,-151.48
510,-390.52,-151.48
1788,-389.39,-151.48
2384,-388.26,-151.48
709,-387.12,-151.48
8,-385.99,-151.48
2,-393.9,-150.56
79,-392.77,-150.56
132,-391.64,-150.56
480,-390.5,-150.56
1836,-389.37,-150.56
1947,-388.24,-150.56
1451,-387.1,-150.56
583,-385.97,-150.56
46,-396.15,-149.63
21,-393.88,-149.63
41,-392.75,-149.63
529,-391.62,-149.63
469,-390.48,-149.63
225,-389.35,-149.63
832,-388.22,-149.63
2143,-387.08,-149.63
551,-385.95,-149.63
28,-396.13,-148.7
320,-395.0,-148.7
352,-393.86,-148.7
211,-392.73,-148.7
244,-389.33,-148.7
155,-388.2,-148.7
2231,-387.06,-148.7
1990,-385.93,-148.7
6183,-384.98,-157.04
4682,-383.84,-157.04
1104,-382.71,-157.04
2104,-381.58,-157.04
2047,-380.44,-157.04
1574,-379.31,-157.04
2844,-378.17,-157.04
598,-377.04,-157.04
512,-375.91,-157.04
444,-374.77,-157.04
6604,-384.96,-156.11
5634,-383.82,-156.11
3442,-382.69,-156.11
2233,-381.56,-156.11
1221,-380.42,-156.11
1934,-379.29,-156.11
1033,-378.16,-156.11
665,-377.02,-156.11
711,-375.89,-156.11
412,-374.75,-156.11
6172,-384.94,-155.19
6672,-383.8,-155.19
5390,-382.67,-155.19
2206,-381.54,-155.19
1040,-380.4,-155.19
2265,-379.27,-155.19
3404,-378.14,-155.19
1394,-377.0,-155.19
1802,-375.87,-155.19
5359,-374.74,-155.19
5288,-384.92,-154.26
6453,-383.78,-154.26
6018,-382.65,-154.26
5029,-381.52,-154.26
628,-380.38,-154.26
1512,-379.25,-154.26
2961,-378.12,-154.26
1110,-376.98,-154.26
2720,-375.85,-154.26
5497,-374.72,-154.26
421,-384.9,-153.33
1233,-383.76,-153.33
660,-382.63,-153.33
4584,-381.5,-153.33
2318,-380.36,-153.33
1334,-379.23,-153.33
930,-378.1,-153.33
92,-376.96,-153.33
1236,-375.83,-153.33
3121,-374.7,-153.33
95,-384.88,-152.41
474,-383.74,-152.41
1877,-382.61,-152.41
1023,-381.48,-152.41
3081,-380.34,-152.41
1327,-379.21,-152.41
442,-378.08,-152.41
158,-376.94,-152.41
688,-375.81,-152.41
1318,-374.68,-152.41
46,-384.86,-151.48
969,-383.72,-151.48
753,-382.59,-151.48
72,-381.46,-151.48
384,-380.32,-151.48
2055,-379.19,-151.48
1655,-378.06,-151.48
1507,-376.92,-151.48
1691,-375.79,-151.48
3524,-374.66,-151.48
24,-384.84,-150.56
786,-383.7,-150.56
49,-382.57,-150.56
10,-381.44,-150.56
268,-380.3,-150.56
2812,-379.17,-150.56
3022,-378.04,-150.56
5248,-376.91,-150.56
8429,-375.77,-150.56
4795,-374.64,-150.56
665,-384.82,-149.63
493,-383.68,-149.63
454,-382.55,-149.63
87,-380.29,-149.63
1882,-379.15,-149.63
670,-378.02,-149.63
2295,-376.89,-149.63
2820,-375.75,-149.63
4699,-374.62,-149.63
720,-384.8,-148.7
1958,-383.67,-148.7
939,-382.53,-148.7
40,-381.4,-148.7
39,-380.27,-148.7
1288,-379.13,-148.7
1224,-378.0,-148.7
1306,-376.87,-148.7
31,-375.73,-148.7
2495,-374.6,-148.7
1265,-373.64,-157.04
379,-372.51,-157.04
176,-371.37,-157.04
6,-370.24,-157.04
282,-366.84,-157.04
1047,-365.71,-157.04
106,-364.57,-157.04
70,-363.44,-157.04
826,-373.62,-156.11
565,-372.49,-156.11
185,-371.35,-156.11
2103,-370.22,-156.11
1074,-369.09,-156.11
173,-367.95,-156.11
72,-365.69,-156.11
136,-364.55,-156.11
291,-363.42,-156.11
1847,-373.6,-155.19
856,-372.47,-155.19
442,-371.33,-155.19
2191,-370.2,-155.19
4357,-369.07,-155.19
3454,-367.93,-155.19
292,-365.67,-155.19
814,-364.53,-155.19
2138,-373.58,-154.26
393,-372.45,-154.26
2904,-371.32,-154.26
1604,-370.18,-154.26
5863,-369.05,-154.26
6310,-367.92,-154.26
4118,-366.78,-154.26
4866,-365.65,-154.26
1802,-364.52,-154.26
69,-363.38,-154.26
5077,-373.56,-153.33
2403,-372.43,-153.33
5471,-371.3,-153.33
6266,-370.16,-153.33
8883,-369.03,-153.33
6775,-367.9,-153.33
1843,-366.76,-153.33
2122,-365.63,-153.33
1104,-364.5,-153.33
153,-363.36,-153.33
1509,-373.54,-152.41
5291,-372.41,-152.41
6906,-371.28,-152.41
5635,-370.14,-152.41
7872,-369.01,-152.41
3803,-367.88,-152.41
